,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
365,2010-04-16 16:45:18,1271416518.0,ca,26.62,22.89,-16.490331995622036,1192.13,-27.770271498421657,11.279939502799621
366,2003-10-08 21:26:55,1065628615.0,ca,0.52,28.96,5.654870485224373,1033.78,-37.36450829157755,43.01937877680192
367,2012-01-29 16:31:44,1327834904.0,ca,24.95,25.42,-7.2601240423203155,1318.43,-20.11790580864844,12.857781766328126
368,2007-03-14 08:11:12,1173840072.0,ca,0.746,25.05,-8.60999635169646,1387.17,-15.953031560706949,7.343035209010489
369,2004-10-10 03:49:33,1097360373.0,ca,0.479,26.54,-3.17402407880336,1130.65,-31.49527104400564,28.32124696520228
370,2006-08-14 13:24:19,1155542059.0,ca,0.387,21.66,-20.977745348412988,1268.21,-23.160675443964447,2.182930095551459
371,2005-01-31 08:27:43,1107140263.0,ca,0.66,26.42,-3.6118205034658826,1181.27,-28.4282658878986,24.81644538443272
372,2006-05-28 00:35:16,1148756716.0,ca,0.371,22.16,-19.153593578985774,1272.88,-22.877725738728962,3.7241321597431885
373,2006-10-23 12:22:17,1161586337.0,ca,0.396,25.08,-8.500547245530834,1377.02,-16.56800790077978,8.067460655248945
374,2008-04-07 11:07:25,1207546645.0,ca,0.699,23.24,-15.213425757022991,1372.54,-16.839445733639515,1.626019976616524
375,2008-03-12 11:24:39,1205301279.0,hcp,1.83,29.65,0.0,1308.77,0.0,0.0
376,2012-07-27 18:21:42,1343393502.0,hcp,82.92,47.0,58.5160202360877,1385.97,5.898668215194423,52.61735202089328
377,2011-08-14 16:31:03,1313319663.0,hcp,81.38,33.16,11.838111298482287,1172.64,-10.401369224539062,22.23948052302135
378,2005-03-29 08:38:36,1112065716.0,hcp,1.047,23.7,-20.067453625632375,1165.36,-10.957616693536686,-9.10983693209569
379,2006-10-28 13:06:34,1162020994.0,hcp,1.578,31.49,6.205733558178752,1382.22,5.61213964256516,0.5935939156135914
380,2006-02-28 23:54:14,1141151054.0,hcp,1.578,27.47,-7.3524451939291735,1280.66,-2.1478181804289447,-5.204627013500229
381,2004-05-16 21:50:46,1084724446.0,hcp,0.842,22.0,-25.801011804384483,1096.44,-16.22362982036568,-9.577381984018803
382,2013-05-12 08:05:40,1368326140.0,hcp,79.37,51.96,75.24451939291738,1626.67,24.289982197024695,50.954537195892684
383,2011-12-30 08:30:41,1325214041.0,hcp,82.34,41.76,40.843170320404724,1257.6,-3.9097778830505034,44.752948203455226
384,2008-03-28 02:24:50,1206651290.0,hcp,1.83,34.05,14.839797639123098,1315.22,0.49282914492233515,14.346968494200762
385,2005-01-30 00:40:37,1107025837.0,hcp,0.978,25.52,-13.929173693086,1174.55,-10.255430671546568,-3.6737430215394316
386,2007-04-07 14:33:41,1175936621.0,hcp,1.883,36.25,22.25969645868466,1439.37,9.978835089435112,12.28086136924955
387,2008-12-11 14:15:33,1228985133.0,hcp,1.124,25.04,-15.548060708263067,873.59,-33.25106779648066,17.703007088217596
388,2013-04-22 02:50:12,1366579212.0,hcp,80.99,52.71,77.77403035413155,1562.5,19.386905262192748,58.387125091938806
389,2004-09-29 15:17:04,1096451224.0,hcp,0.898,25.84,-12.849915682967955,1114.8,-14.82078592877282,1.9708702458048641
390,2011-11-01 11:07:59,1320125879.0,mpc,36.47,35.9,0.0,1218.28,0.0,0.0
391,2012-07-27 04:31:55,1343343715.0,mpc,36.03,45.82,27.632311977715883,1385.97,13.764487638309753,13.86782433940613
392,2013-04-29 14:44:32,1367226872.0,mpc,27.77,82.12,128.74651810584962,1593.61,30.808188593755126,97.9383295120945
393,2013-04-22 01:36:59,1366574819.0,mpc,27.77,78.75,119.35933147632313,1562.5,28.2545884361559,91.10474304016724
394,2012-01-28 06:10:10,1327711210.0,mpc,32.83,37.53,4.540389972144855,1326.06,8.846898906655284,-4.306508934510429
395,2012-01-28 15:18:37,1327744117.0,mpc,32.83,37.53,4.540389972144855,1326.06,8.846898906655284,-4.306508934510429
396,2011-12-29 08:17:38,1325126858.0,mpc,32.83,33.14,-7.688022284122558,1263.02,3.6723905834455146,-11.360412867568073
397,2011-12-21 22:53:02,1324488182.0,mpc,32.83,32.67,-8.997214484679656,1243.72,2.0881899070821204,-11.085404391761777
398,2006-02-18 09:04:19,1140233659.0,chk,32.83,29.73,0.0,1280.0,0.0,0.0
399,2005-02-07 04:46:41,1107731801.0,chk,0.978,18.22,-38.71510258997646,1201.72,-6.115624999999998,-32.59947758997646
400,2004-06-22 18:46:03,1087910163.0,chk,0.864,14.36,-51.69862092162799,1134.41,-11.374218749999994,-40.324402171627995
401,2012-01-02 19:36:40,1325513200.0,chk,72.62,22.29,-25.02522704339052,1257.6,-1.750000000000007,-23.27522704339051
402,2006-10-23 12:44:04,1161587644.0,chk,0.704,30.6,2.9263370332997005,1377.02,7.579687499999999,-4.653350466700298
403,2011-09-03 08:40:17,1315019417.0,chk,65.25,32.11,8.005381769256639,1218.89,-4.774218749999992,12.77960051925663
404,2012-09-23 06:58:26,1348363706.0,chk,73.63,19.36,-34.88059199461823,1460.26,14.0828125,-48.96340449461823
405,2004-03-02 13:14:15,1078213455.0,chk,1.278,13.14,-55.80221997981837,1149.1,-10.226562500000007,-45.57565747981836
406,2006-04-21 11:12:39,1145598159.0,chk,1.278,32.81,10.359905819038016,1311.28,2.443749999999998,7.916155819038018
407,2005-03-26 18:12:38,1111840958.0,chk,0.972,21.06,-29.16246215943492,1172.53,-8.396093750000002,-20.766368409434918
408,2012-05-09 09:12:54,1336534974.0,chk,69.24,16.93,-43.05415405314497,1354.58,5.826562499999994,-48.880716553144964
409,2004-11-15 23:25:01,1100541301.0,chk,0.978,16.89,-43.18869828456105,1183.81,-7.514843750000004,-35.673854534561045
410,2008-11-04 00:31:41,1225738901.0,chk,1.334,20.63,-30.608812647157755,1005.75,-21.42578125,-9.183031397157755
411,2012-03-06 01:55:37,1330979137.0,chk,60.5,24.23,-18.499831819710728,1343.36,4.949999999999992,-23.44983181971072
412,2011-11-02 20:11:50,1320244910.0,chk,65.25,28.03,-5.718129835183314,1237.9,-3.289062499999993,-2.429067335183321
413,2008-12-18 00:12:57,1229539377.0,chk,0.874,16.09,-45.87958291288261,885.28,-30.837500000000002,-15.04208291288261
414,2008-12-26 00:00:35,1230229835.0,chk,0.874,15.18,-48.940464177598386,872.8,-31.812500000000004,-17.127964177598383
415,2011-11-16 00:01:03,1321381863.0,chk,72.62,25.47,-14.328960645812316,1236.91,-3.366406249999994,-10.962554395812322
416,2007-04-07 14:34:35,1175936675.0,chk,0.656,32.51,9.350824083417415,1439.37,12.450781249999991,-3.099957166582577
417,2012-07-18 04:41:37,1342566697.0,chk,70.54,19.24,-35.28422468886647,1372.78,7.248437499999998,-42.53266218886647
418,2010-01-05 17:28:55,1262692735.0,chk,70.54,28.8,-3.1281533804238135,1136.52,-11.209375000000001,8.081221619576187
419,2012-07-10 07:07:32,1341884252.0,chk,70.54,19.98,-32.79515640766902,1341.47,4.802343750000002,-37.59750015766902
420,2012-07-09 02:11:07,1341780067.0,chk,70.54,20.04,-32.593340060544904,1352.46,5.660937500000003,-38.25427756054491
421,2013-04-23 16:55:32,1366716332.0,chk,71.83,18.75,-36.93239152371342,1578.78,23.342187499999998,-60.274579023713414
422,2004-12-15 01:44:04,1103055244.0,chk,0.978,16.5,-44.500504540867816,1205.72,-5.803124999999998,-38.697379540867814
423,2013-05-11 12:17:42,1368254862.0,chk,74.66,20.15,-32.2233434241507,1632.69,27.553906250000004,-59.7772496741507
424,2007-10-16 05:54:58,1192494298.0,chk,0.81,37.79,27.11066263033972,1538.53,20.197656249999998,6.9130063803397235
425,2011-11-06 20:42:20,1320592340.0,mmm,35.37,79.3,0.0,1261.15,0.0,0.0
426,2008-10-28 17:16:35,1225194395.0,mmm,0.577,60.42,-23.808322824716264,940.51,-25.424414225112006,1.6160914003957423
427,2012-03-16 02:13:46,1331844226.0,mmm,33.07,90.0,13.493064312736447,1404.17,11.340443246243506,2.152621066492941
428,2006-06-16 17:32:12,1150459332.0,mmm,0.24,80.65,1.7023959646910576,1251.54,-0.7620029338302444,2.464398898521302
429,2013-02-06 07:45:45,1360116945.0,mmm,33.27,101.49,27.982345523329126,1512.12,19.900091186615374,8.082254336713753
430,2007-03-12 13:10:43,1173685243.0,mmm,0.356,74.73,-5.762925598991164,1406.6,11.533124529199524,-17.29605012819069
431,2011-12-26 06:27:06,1324861026.0,mmm,35.37,82.2,3.6569987389659593,1265.33,0.33144352376797653,3.3255552151979826
432,2006-12-31 20:04:33,1167575673.0,mmm,0.346,77.93,-1.7276166456494202,1424.73,12.970701344011411,-14.698317989660831
433,2005-02-07 03:06:21,1107725781.0,mmm,0.272,84.08,6.027742749054226,1201.72,-4.712365697974076,10.740108447028302
434,2011-09-27 04:31:08,1317078068.0,mmm,31.56,75.19,-5.182849936948298,1175.38,-6.800935653966615,1.6180857170183174
435,2012-10-06 09:41:21,1349496681.0,mmm,37.38,94.96,19.74779319041614,1450.99,15.052927883281125,4.694865307135014
436,2006-08-29 19:24:21,1156859661.0,mmm,0.235,71.63,-9.672131147540986,1304.28,3.419894540696973,-13.092025688237959
437,2007-05-29 12:14:41,1180421081.0,mmm,0.458,87.35,10.15132408575031,1518.11,20.375054513737446,-10.223730427987135
438,2007-01-11 23:29:49,1168538389.0,mmm,0.346,78.65,-0.8196721311475302,1423.82,12.898544978789186,-13.718217109936717
439,2006-12-13 05:29:35,1165967975.0,mmm,0.346,79.01,-0.3656998738965852,1413.21,12.057249335923556,-12.42294920982014
440,2013-04-23 09:32:34,1366689754.0,mmm,33.66,105.8,33.417402269861284,1578.78,25.185743170915426,8.231659098945858
441,2006-12-08 16:29:04,1165575544.0,mmm,0.346,78.22,-1.3619167717528353,1409.84,11.790032906474234,-13.15194967822707
442,2007-01-27 00:54:57,1169839497.0,mmm,0.346,78.69,-0.7692307692307686,1440.13,14.191809063156644,-14.961039832387412
443,2003-12-15 23:43:22,1071512002.0,mmm,0.399,82.0,3.404791929382097,1068.04,-15.312215041826912,18.71700697120901
444,2011-11-06 19:00:10,1320586210.0,mmm,35.37,79.3,0.0,1261.15,0.0,0.0
445,2004-09-19 22:39:39,1095613779.0,mmm,0.315,82.32,3.808322824716263,1123.5,-10.914641398723393,14.722964223439657
446,2012-07-21 21:26:31,1342886191.0,mmm,31.13,89.99,13.480453972257248,1372.78,8.85144510962216,4.629008862635088
447,2007-06-05 15:19:10,1181036950.0,mmm,0.458,88.19,11.210592686002522,1530.95,21.39317289775205,-10.182580211749526
448,2013-05-10 19:25:32,1368194132.0,mmm,32.04,110.24,39.01639344262295,1633.7,29.540498751139825,9.475894691483123
449,2006-12-06 03:06:51,1165354611.0,mmm,0.346,80.56,1.5889029003783168,1412.9,12.032668596122585,-10.443765695744268
450,2008-01-23 16:18:22,1201085302.0,mmm,0.477,73.81,-6.923076923076916,1338.6,6.14122031479204,-13.064297237868956
451,2004-12-04 14:49:12,1102151952.0,mmm,0.306,81.08,2.2446406052963446,1191.37,-5.53304523649052,7.777685841786864
452,2007-01-07 09:29:13,1168142353.0,mmm,0.346,77.42,-2.370744010088267,1418.34,12.46402093327517,-14.834764943363437
453,2004-12-10 14:23:38,1102668818.0,mmm,0.306,78.97,-0.4161412358133648,1188.0,-5.800261665939824,5.384120430126459
454,2006-12-18 15:58:47,1166437727.0,mmm,0.346,78.51,-0.9962168978562322,1422.48,12.792292748681753,-13.788509646537985
455,2007-05-05 07:31:13,1178330473.0,mmm,0.363,84.21,6.191677175283729,1495.92,18.61554930024184,-12.423872124958113
456,2007-12-20 16:37:21,1198148841.0,mmm,0.477,84.26,6.254728877679708,1460.12,15.776870316774355,-9.522141439094646
457,2009-02-16 19:11:38,1234791698.0,mmm,0.477,49.42,-37.679697351828494,826.84,-34.4376164611664,-3.242080890662095
458,2004-06-03 01:36:52,1086206812.0,mmm,0.349,85.61,7.957124842370747,1116.64,-11.458589382706258,19.415714225077004
459,2005-03-07 02:24:13,1110142453.0,mmm,0.272,86.46,9.029003783102139,1225.31,-2.8418506918288977,11.870854474931036
460,2007-01-27 03:41:13,1169849473.0,mmm,0.346,78.69,-0.7692307692307686,1440.13,14.191809063156644,-14.961039832387412
461,2007-01-21 16:11:44,1169376104.0,mmm,0.346,79.25,-0.06305170239596111,1426.37,13.100741386829466,-13.163793089225427
462,2006-07-18 01:42:46,1153167166.0,mmm,0.24,70.66,-10.8953341740227,1236.86,-1.9260199024699827,-8.969314271552717
463,2007-06-04 17:04:31,1180956871.0,mmm,0.458,88.11,11.109709962168981,1539.18,22.045751893113426,-10.936041930944445
464,2007-07-06 07:01:29,1183685489.0,mmm,0.458,87.76,10.668348045397236,1530.44,21.35273361614399,-10.684385570746754
465,2007-01-16 20:32:11,1168959731.0,mmm,0.346,79.24,-0.0756620428751605,1431.9,13.539230067795266,-13.614892110670427
466,2006-08-22 00:52:28,1156188148.0,mmm,0.235,71.12,-10.315258511979815,1298.82,2.9869563493636635,-13.30221486134348
467,2008-01-23 22:12:23,1201106543.0,aet,0.31,54.11,0.0,1338.6,0.0,0.0
468,2004-02-15 08:22:54,1076813574.0,aet,0.211,77.5,43.22676030308631,1152.11,-13.931719707156734,57.15848001024304
469,2007-04-06 18:34:03,1175864643.0,aet,0.272,45.0,-16.83607466272408,1437.77,7.4084864784102855,-24.244561141134366
470,2006-01-11 03:31:09,1136930469.0,aet,0.172,92.65,71.22528183330255,1294.18,-3.318392350216633,74.54367418351917
471,2004-08-03 20:44:23,1091546063.0,aet,0.193,86.6,60.044354093513206,1099.69,-17.847751382040926,77.89210547555413
472,2005-09-23 17:26:49,1127476609.0,aet,0.17,82.71,52.85529476991313,1215.29,-9.211863140594648,62.067157910507774
473,2005-04-08 02:12:37,1112906557.0,aet,0.177,76.32,41.046017372019946,1181.2,-11.758553712834296,52.804571084854246
474,2009-10-02 08:48:44,1254453524.0,aet,0.177,27.58,-49.02975420439845,1025.21,-23.411773494695943,-25.617980709702508
475,2008-11-01 10:58:06,1225517286.0,aet,0.389,24.87,-54.03807059693217,930.09,-30.517705064993265,-23.520365531938907
476,2005-02-04 06:20:07,1107478207.0,aet,0.178,130.85,141.8222140085012,1203.03,-10.127745405647689,151.94995941414888
477,2007-02-20 08:05:18,1171938918.0,aet,0.253,45.61,-15.708741452596565,1459.68,9.04527117884358,-24.754012631440144
478,2004-11-30 04:45:36,1101770136.0,aet,0.178,118.21,118.46239142487525,1173.82,-12.30987598984013,130.77226741471537
479,2006-05-07 11:34:24,1146981864.0,aet,0.178,37.99,-29.79116614304195,1312.25,-1.9684745256237794,-27.82269161741817
480,2012-12-19 21:05:07,1355931307.0,aet,43.0,46.0,-14.987987433006836,1435.81,7.262064843866729,-22.250052276873564
481,2008-02-22 22:13:00,1203698580.0,aet,0.31,50.13,-7.355387174274621,1353.11,1.083968325115792,-8.439355499390413
482,2013-06-05 05:12:09,1370389329.0,aet,63.37,59.36,9.702457956015524,1608.9,20.192738682205306,-10.490280726189782
483,2007-01-25 23:46:33,1169748993.0,aet,0.253,41.1,-24.043614858621325,1423.9,6.372329299267906,-30.415944157889232
484,2009-10-15 09:39:45,1255579785.0,aet,0.253,26.03,-51.89428941046017,1096.56,-18.08157776781712,-33.81271164264305
485,2013-04-22 01:02:22,1366572742.0,rsh,129.9,3.15,0.0,1562.5,0.0,0.0
486,2006-07-11 09:02:08,1152588728.0,rsh,1.073,17.51,455.87301587301596,1272.43,-18.564479999999996,474.43749587301596
487,2012-02-04 15:57:56,1328351276.0,rsh,83.35,7.39,134.6031746031746,1324.09,-15.258240000000006,149.8614146031746
488,2004-05-08 07:44:02,1083982442.0,rsh,0.785,29.81,846.3492063492064,1121.53,-28.22208,874.5712863492064
489,2011-08-17 19:29:17,1313589557.0,rsh,81.96,12.42,294.2857142857143,1193.89,-23.591039999999992,317.87675428571424
490,2006-07-05 21:03:12,1152113592.0,rsh,1.073,13.87,340.3174603174603,1270.91,-18.661759999999994,358.9792203174603
491,2004-07-04 07:54:44,1088907884.0,rsh,0.785,28.0,788.8888888888889,1128.94,-27.747839999999997,816.6367288888889
492,2012-07-24 00:16:31,1343069191.0,rsh,91.24,3.69,17.142857142857146,1338.31,-14.348160000000004,31.49101714285715
493,2005-02-27 08:07:30,1109471850.0,rsh,0.61,29.7,842.8571428571429,1200.2,-23.187199999999997,866.0443428571429
494,2012-04-27 20:57:19,1335540439.0,rsh,89.02,5.36,70.15873015873018,1403.36,-10.184960000000007,80.34369015873018
495,2013-05-22 23:12:01,1369244521.0,rsh,126.81,4.01,27.3015873015873,1655.35,5.942399999999994,21.359187301587305
496,2006-08-28 16:03:53,1156761233.0,rsh,0.97,17.69,461.5873015873016,1301.78,-16.686080000000004,478.2733815873016
497,2012-03-23 11:55:17,1332483917.0,rsh,89.02,6.46,105.07936507936509,1397.11,-10.584960000000006,115.6643250793651
498,2011-11-14 15:33:47,1321265027.0,rsh,83.35,13.14,317.14285714285717,1251.78,-19.88608,337.02893714285716
499,2012-10-13 22:46:13,1350148573.0,rsh,96.41,2.26,-28.25396825396826,1432.56,-8.316160000000004,-19.937808253968257
500,2007-02-19 00:14:59,1171824299.0,rsh,1.015,22.97,629.2063492063492,1455.54,-6.845440000000003,636.0517892063492
501,2006-06-29 17:36:46,1151582806.0,rsh,1.073,14.12,348.2539682539682,1272.87,-18.536320000000007,366.7902882539682
502,2004-10-15 17:00:20,1097839820.0,pcp,0.605,61.58,0.0,1108.2,0.0,0.0
503,2008-01-24 09:23:19,1201146799.0,pcp,0.27,107.71,74.91068528743098,1352.07,22.005955603681635,52.904729683749345
504,2013-05-12 11:17:24,1368337644.0,pcp,38.68,209.97,240.9710945112049,1626.67,46.784876376105395,194.18621813509952
505,2007-04-10 04:14:10,1176158650.0,pcp,0.314,106.29,72.6047417992855,1448.39,30.697527522107926,41.90721427717758
506,2012-11-03 14:42:21,1351933941.0,pcp,2.72,172.94,180.83793439428385,1412.16,27.428262046561997,153.40967234772185
507,2006-06-27 12:50:22,1151392822.0,pcp,0.316,56.48,-8.281909710945115,1239.2,11.820970943872947,-20.102880654818062
508,2008-11-03 17:36:30,1225713990.0,pcp,0.075,66.43,7.875933744722327,966.3,-12.80454791553872,20.680481660261048
509,2011-11-08 13:44:59,1320740099.0,pcp,3.06,167.96,172.7508931471257,1275.92,15.13445226493413,157.61644088219157
510,2005-11-15 04:25:18,1132008918.0,pcp,3.06,47.9,-22.215004871711592,1229.01,10.90146182999458,-33.11646670170617
511,2009-01-15 18:44:17,1232025257.0,pcp,0.068,52.59,-14.598895745371864,843.74,-23.863923479516338,9.265027734144473
512,2005-03-08 16:22:42,1110279162.0,pcp,0.614,78.17,26.94056511854499,1219.43,10.03699693196174,16.90356818658325
513,2011-09-03 09:32:45,1315022565.0,jpm,0.614,34.63,0.0,1218.89,0.0,0.0
514,2005-12-20 11:44:30,1135059270.0,jpm,0.614,39.6,14.351718163442099,1259.62,3.341564866394817,11.010153297047282
515,2011-11-04 10:15:51,1320381951.0,jpm,0.614,34.38,-0.721917412647993,1253.23,2.8173173953350927,-3.5392348079830858
516,2012-11-18 06:36:14,1353200774.0,jpm,0.614,39.53,14.14958128790066,1353.33,11.02970735669337,3.119873931207289
517,2010-12-05 05:13:22,1291506202.0,jpm,0.614,39.61,14.380594859948012,1221.53,0.21659050447537287,14.164004355472638
518,2008-11-01 13:28:34,1225526314.0,jpm,0.614,41.25,19.11637308691885,930.09,-23.693688519882848,42.810061606801696
519,2013-02-06 07:55:16,1360117516.0,jpm,0.614,48.79,40.88940225238231,1512.12,24.05713394974114,16.83226830264117
520,2008-10-14 18:43:35,1223990015.0,jpm,0.614,41.0,18.394455674270855,998.01,-18.12140554110708,36.51586121537794
521,2008-04-26 04:49:23,1209165563.0,jpm,0.614,47.79,38.001732601790344,1379.93,13.212020772998379,24.789711828791965
522,2007-10-22 03:24:10,1193003650.0,jpm,0.614,45.02,30.00288766965059,1506.33,23.582111593334904,6.420776076315686
523,2005-02-04 08:01:57,1107484317.0,jpm,0.614,37.39,7.969968235633837,1203.03,-1.301183864007427,9.271152099641263
524,2007-05-01 11:53:17,1178000597.0,jpm,0.614,52.1,50.447588795841746,1486.3,21.93881318248569,28.508775613356057
525,2012-11-13 23:43:42,1352830422.0,jpm,0.614,40.04,15.622292809702559,1374.53,12.768994741116908,2.8532980685856515
526,2012-10-25 15:07:51,1351157871.0,jpm,0.614,41.96,21.16661853883915,1412.97,15.922683753250903,5.243934785588246
527,2010-01-05 23:09:25,1262713165.0,jpm,0.614,43.68,26.133410337857338,1136.52,-6.757787823347481,32.89119816120482
528,2006-07-15 15:22:03,1152957123.0,jpm,0.614,40.89,18.07681201270574,1258.6,3.257882171483875,14.818929841221866
529,2011-04-29 03:35:43,1304028343.0,jpm,0.614,45.85,32.39965347964192,1363.61,11.873097654423269,20.52655582521865
530,2008-12-20 20:40:25,1229785825.0,jpm,0.614,30.32,-12.445856194051407,904.42,-25.799703008474932,13.353846814423525
531,2006-06-16 02:55:23,1150406723.0,jpm,0.614,40.6,17.23938781403407,1251.54,2.6786666557277408,14.56072115830633
532,2009-03-31 00:16:02,1238438762.0,jpm,0.614,24.85,-28.24140918278949,797.87,-34.541262952358295,6.299853769568806
533,2012-01-03 13:31:10,1325577670.0,jpm,0.614,33.25,-3.984984117816929,1277.06,4.772374865656444,-8.757358983473374
534,2004-06-23 10:23:42,1087966422.0,jpm,0.614,36.96,6.72827028587929,1144.06,-6.139192215868548,12.867462501747838
535,2013-04-26 20:23:39,1366988019.0,jpm,0.614,48.88,41.1492925209356,1582.24,29.809909015579738,11.339383505355865
536,2012-07-26 00:41:15,1343243475.0,jpm,0.614,35.17,1.5593416113196625,1360.02,11.578567385079857,-10.019225773760194
537,2012-06-22 21:56:07,1340382367.0,jpm,0.614,35.99,3.92723072480508,1335.02,9.52752094118418,-5.600290216379101
538,2011-11-02 20:11:50,1320244910.0,jpm,0.614,33.66,-2.80103956107423,1237.9,1.5596157159382709,-4.360655277012501
539,2004-11-06 23:40:48,1099764648.0,jpm,0.614,39.35,13.629800750794105,1143.2,-6.209748213538551,19.839548964332657
540,2004-12-10 06:26:36,1102640196.0,jpm,0.614,37.69,8.83626913081142,1188.0,-2.5342729860775046,11.370542116888924
541,2011-12-29 04:29:02,1325113142.0,jpm,0.614,32.65,-5.717585908172116,1263.02,3.6205071827646367,-9.338093090936752
542,2012-03-09 20:57:31,1331306851.0,jpm,0.614,40.97,18.307825584753093,1370.87,12.468721541730572,5.839104043022521
543,2007-01-11 23:29:24,1168538364.0,jpm,0.614,48.31,39.503320820098175,1423.82,16.812837909901617,22.690482910196557
544,2008-12-18 00:42:43,1229541163.0,jpm,0.614,31.86,-7.998844932139772,885.28,-27.369984165921462,19.37113923378169
545,2008-01-23 15:48:06,1201083486.0,jpm,0.614,43.67,26.104533641351424,1338.6,9.821230791950036,16.283302849401387
546,2004-04-23 18:16:44,1082724404.0,jpm,0.614,38.2,10.308980652613341,1140.6,-6.423057043703713,16.732037696317054
547,2007-03-12 20:00:28,1173709828.0,jpm,0.614,48.87,41.12041582442967,1406.6,15.400077119346273,25.7203387050834
548,2005-01-16 07:46:01,1105841761.0,jpm,0.614,37.81,9.18278948888247,1177.45,-3.3998145854014763,12.582604074283946
